,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
0,7009.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,0.8494556942143574,0.00027566853509,-22.02626315789473,48320.14429063444,0.0017410100247312,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,205.6698662348749,213.7789332535184,231.44903556937288,267.2256541240341,331.6654333765691,446.7623290421197,667.6233959560132,923.067456952978,,,,,,,,,,,,,203.53590832384657,207.8629575683574,216.49057987172483,233.16602566089023,263.5316911844568,313.6466885739509,394.6788219361727,512.6146319845542,848.9204219568851,,,,,,,,,,,,182.6046305568273,117.71434992569084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7010.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,0.889904722580462,0.0001517998310322,-22.02626315789473,48320.14429063444,0.0028952389293555,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,205.9798120395141,214.4967288775885,233.0915049956328,270.84958264138066,338.92512291733334,457.7143058756006,714.6973380075849,969.480441230122,,,,,,,,,,,,,203.6954704761219,208.4857892363408,218.33102032577327,237.81999477255656,273.69114742466456,332.8660434481874,430.23615731739466,564.1839377620129,873.1464994130231,,,,,,,,,,,,182.474708667762,116.99065947771312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7011.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,0.9341029304814006,8.131600104344317e-05,-22.02626315789473,48320.14429063444,0.0048146813280697,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.31556021693623,215.27237304984385,234.8536653053588,274.61446074393064,345.6749132925564,466.17345232407615,720.2265698218067,988.7673057137688,,,,,,,,,,,,,203.75424673783536,208.95400751542792,220.00489973599824,242.4705322366422,284.30918675189525,355.1392166087105,469.5856681272082,696.9032563933454,,,,,,,,,,,,,143.78805532420571,96.3471607951518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7012.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,0.975693336066769,4.646159324137021e-05,-22.02626315789473,48320.14429063444,0.0080066470700654,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.5183527925145,215.7555425985624,236.00821436789693,277.1960908888042,350.17113403910054,471.80966817386366,799.067735435357,,,,,,,,,,,,,,203.6899412935609,209.14738792165883,221.12808345502776,246.1300634499744,293.28092848322245,375.081068697502,504.9368677179108,849.3144400319027,,,,,,,,,,,,,119.7283047843395,71.87605675389173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7013.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0025969734790423,3.269484175186436e-05,-22.02626315789473,48320.14429063444,0.0133147747351096,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.53874629257285,215.8385180936703,236.34165856065744,278.243980188861,352.14640904837904,474.6192047799665,711.5373880428049,,,,,,,,,,,,,,203.60379638438,209.1716963999212,221.6587119371397,248.17676518575087,298.63425785935965,387.29069496621975,526.5917092879461,859.5736860693501,,,,,,,,,,,,,80.94743428680275,54.3054675694564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7014.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0043473976050816,3.192547899992224e-05,-22.02626315789473,48320.14429063444,0.0221420058478067,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.4904055160192,215.7566711266586,236.26559799434432,278.3037856700744,352.29070959032146,475.4240017662639,794.1759445205693,,,,,,,,,,,,,,203.6021144381107,209.18232222172145,221.7137222413055,248.35375989256352,299.06392710912866,388.2305417097334,528.1824547214804,860.6555292457311,,,,,,,,,,,,,108.46240420816528,65.76832483574393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7015.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0043429402456236,3.194183707040541e-05,-22.02626315789473,48320.14429063444,0.0368213832166099,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.4564042880257,215.68803194866643,236.1361995008166,278.0360508303062,351.7408399750539,475.34130402179153,782.7111284731968,,,,,,,,,,,,,,203.60039411781528,209.1780461238917,221.7040767189241,248.3336901929697,299.02774723419714,388.1681198211517,528.0950156540208,860.602034087003,,,,,,,,,,,,,104.43607217684163,64.00040988212668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7016.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0043411276158645,3.195142068141293e-05,-22.02626315789473,48320.14429063444,0.0612326756348836,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.44241180613216,215.6554049824034,236.05152060370523,277.7864711684681,351.1955781542471,475.0267329526436,758.7901233388422,,,,,,,,,,,,,,203.59925207100883,209.1754341525788,221.6981361246976,248.32174395093543,299.0060989413514,388.1305554571507,528.0415290033677,860.5704123685526,,,,,,,,,,,,,96.09806343141624,60.42507047219305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7017.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0043369762536236,3.1958151351517875e-05,-22.02626315789473,48320.14429063444,0.1018278032454662,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.4397574817786,215.6452729957859,236.00898522956487,277.6240303046461,350.8141680965576,474.7295988583105,755.9538162136759,,,,,,,,,,,,,,203.5985685954023,209.17390300868817,221.6947536751655,248.3144155845792,298.99305829532005,388.10735148032177,528.0086132947833,860.5511608312128,,,,,,,,,,,,,95.06520951386864,59.903566463722726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7018.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0043361123083083,3.196171223677602e-05,-22.02626315789473,48320.14429063444,0.1693360841460653,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,206.44170824335183,215.6456933616469,235.9898770892981,277.5259166239939,350.57101107399785,474.5104552233329,754.5832442151597,989.0616708472584,,,,,,,,,,,,,203.59804291532544,209.17278512587245,221.6925469123836,248.30998391017727,298.98516634453404,388.0940212226318,527.9881785934648,860.5397576553457,,,,,,,,,,,,,99.4359559745066,68.24363674978804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
