,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,Hill_coef,IC50,Vhalf,Kmax,Ku,n,halfmax
0,2928,0,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,,0.846123155,0.010517186,-126.4225789,1623.332309,0.001046931,1,1
0,2929,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.86254006,0.007285618,-126.4225789,1623.332309,0.00174101,1,1
0,2930,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.886677855,0.00479873,-126.4225789,1623.332309,0.002895239,1,1
0,2931,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.921859792,0.003026195,-126.4225789,1623.332309,0.004814681,1,1
0,2932,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.96161947,0.001958143,-126.4225789,1623.332309,0.008006647,1,1
0,2933,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.990859002,0.001461682,-126.4225789,1623.332309,0.013314775,1,1
0,2934,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.001571026,0.001324633,-126.4225789,1623.332309,0.022142006,1,1
0,2935,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.002200961,0.001317458,-126.4225789,1623.332309,0.036821383,1,1
0,2936,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.002126676,0.001318028,-126.4225789,1623.332309,0.061232676,1,1
0,2937,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.002033831,0.001318864,-126.4225789,1623.332309,0.101827803,1,1
0,2938,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.001964835,0.001319493,-126.4225789,1623.332309,0.169336084,1,1
0,2939,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,1.001924167,0.001319876,-126.4225789,1623.332309,0.2816,1,1
0,2940,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.831187007,0.002576535,-126.4225789,3791.731967,1.79E-05,1,1
0,2941,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.742806168,0.005688794,-126.4225789,3791.731967,2.98E-05,1,1
0,2942,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.676240456,0.01120247,-126.4225789,3791.731967,4.95E-05,1,1
0,2943,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.65505466,0.016504185,-126.4225789,3791.731967,8.23E-05,1,1
0,2944,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.680906305,0.017625852,-126.4225789,3791.731967,0.000136894,1,1
0,2945,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.742566981,0.014026125,-126.4225789,3791.731967,0.000227651,1,1
0,2946,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.800304223,0.009931958,-126.4225789,3791.731967,0.000378575,1,1
0,2947,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.832845323,0.00706336,-126.4225789,3791.731967,0.000629557,1,1
0,2948,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.848828769,0.005044382,-126.4225789,3791.731967,0.001046931,1,1
0,2949,0,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,,0.864062747,0.003470596,-126.4225789,3791.731967,0.00174101,1,1
0,2950,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.887852108,0.002244732,-126.4225789,3791.731967,0.002895239,1,1
0,2951,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.9225426,0.00137856,-126.4225789,3791.731967,0.004814681,1,1
0,2952,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.961936684,0.000864665,-126.4225789,3791.731967,0.008006647,1,1
0,2953,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.990935122,0.000630722,-126.4225789,3791.731967,0.013314775,1,1
0,2954,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.001839872,0.000565516,-126.4225789,3791.731967,0.022142006,1,1
0,2955,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.002380398,0.000562539,-126.4225789,3791.731967,0.036821383,1,1
0,2956,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.002323935,0.000562742,-126.4225789,3791.731967,0.061232676,1,1
0,2957,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.002254033,0.000563041,-126.4225789,3791.731967,0.101827803,1,1
0,2958,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.002208418,0.000563242,-126.4225789,3791.731967,0.169336084,1,1
0,2959,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,1.002178222,0.000563375,-126.4225789,3791.731967,0.2816,1,1
0,2960,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.824042322,0.001364635,-126.4225789,8856.61625,1.79E-05,1,1
0,2961,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.734988133,0.003244636,-126.4225789,8856.61625,2.98E-05,1,1
0,2962,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.671638311,0.006555699,-126.4225789,8856.61625,4.95E-05,1,1
0,2963,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.653449996,0.009582765,-126.4225789,8856.61625,8.23E-05,1,1
0,2964,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.683759474,0.009709226,-126.4225789,8856.61625,0.000136894,1,1
0,2965,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.745279012,0.007332842,-126.4225789,8856.61625,0.000227651,1,1
0,2966,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.802789061,0.004949063,-126.4225789,8856.61625,0.000378575,1,1
0,2967,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.834917863,0.00343223,-126.4225789,8856.61625,0.000629557,1,1
0,2968,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.850422061,0.002425797,-126.4225789,8856.61625,0.001046931,1,1
0,2969,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.865239632,0.001652395,-126.4225789,8856.61625,0.00174101,1,1
0,2970,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.888247924,0.001053471,-126.4225789,8856.61625,0.002895239,1,1
0,2971,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.922651503,0.000629699,-126.4225789,8856.61625,0.004814681,1,1
0,2972,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.962193875,0.000381594,-126.4225789,8856.61625,0.008006647,1,1
0,2973,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.991043733,0.000271931,-126.4225789,8856.61625,0.013314775,1,1
0,2974,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.001939391,0.000241578,-126.4225789,8856.61625,0.022142006,1,1
0,2975,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002395392,0.000240376,-126.4225789,8856.61625,0.036821383,1,1
0,2976,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002345815,0.000240459,-126.4225789,8856.61625,0.061232676,1,1
0,2977,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002275191,0.000240603,-126.4225789,8856.61625,0.101827803,1,1
0,2978,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002221372,0.000240714,-126.4225789,8856.61625,0.169336084,1,1
0,2979,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002186666,0.000240787,-126.4225789,8856.61625,0.2816,1,1
0,2980,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.820209129,0.000703805,-126.4225789,20687.02432,1.79E-05,1,1
0,2981,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.736250777,0.001725229,-126.4225789,20687.02432,2.98E-05,1,1
0,2982,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.673809513,0.003648358,-126.4225789,20687.02432,4.95E-05,1,1
0,2983,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.655557667,0.005417311,-126.4225789,20687.02432,8.23E-05,1,1
0,2984,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.68548946,0.005363511,-126.4225789,20687.02432,0.000136894,1,1
0,2985,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.7467475,0.003851395,-126.4225789,20687.02432,0.000227651,1,1
0,2986,0,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,,0.803712055,0.002484928,-126.4225789,20687.02432,0.000378575,1,1
0,2987,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.835958905,0.0016757,-126.4225789,20687.02432,0.000629557,1,1
0,2988,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.851226793,0.001170974,-126.4225789,20687.02432,0.001046931,1,1
0,2989,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.865852925,0.000788898,-126.4225789,20687.02432,0.00174101,1,1
0,2990,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.888717106,0.000493837,-126.4225789,20687.02432,0.002895239,1,1
0,2991,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.922986743,0.000287028,-126.4225789,20687.02432,0.004814681,1,1
0,2992,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.962191873,0.000168698,-126.4225789,20687.02432,0.008006647,1,1
0,2993,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.991161259,0.000117186,-126.4225789,20687.02432,0.013314775,1,1
0,2994,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.001846252,0.00010336,-126.4225789,20687.02432,0.022142006,1,1
0,2995,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002418707,0.000102692,-126.4225789,20687.02432,0.036821383,1,1
0,2996,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002353289,0.000102747,-126.4225789,20687.02432,0.061232676,1,1
0,2997,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002263417,0.000102834,-126.4225789,20687.02432,0.101827803,1,1
0,2998,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.00219475,0.000102901,-126.4225789,20687.02432,0.169336084,1,1
0,2999,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,1.002147396,0.000102947,-126.4225789,20687.02432,0.2816,1,1
0,3000,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.820750627,0.000349504,-126.4225789,48320.14429,1.79E-05,1,1
0,3001,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.737612928,0.000912739,-126.4225789,48320.14429,2.98E-05,1,1
0,3002,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.675456351,0.002030288,-126.4225789,48320.14429,4.95E-05,1,1
0,3003,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.656951693,0.00306927,-126.4225789,48320.14429,8.23E-05,1,1
0,3004,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.686494789,0.002972468,-126.4225789,48320.14429,0.000136894,1,1
0,3005,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.746551422,0.002045503,-126.4225789,48320.14429,0.000227651,1,1
0,3006,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.804388211,0.00124905,-126.4225789,48320.14429,0.000378575,1,1
0,3007,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.836328838,0.000821598,-126.4225789,48320.14429,0.000629557,1,1
0,3008,0,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,,0.851451547,0.000567467,-126.4225789,48320.14429,0.001046931,1,1
0,3009,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.866152775,0.000377375,-126.4225789,48320.14429,0.00174101,1,1
0,3010,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.88897428,0.000231786,-126.4225789,48320.14429,0.002895239,1,1
0,3011,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.923173863,0.000130946,-126.4225789,48320.14429,0.004814681,1,1
0,3012,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.962283688,7.45E-05,-126.4225789,48320.14429,0.008006647,1,1
0,3013,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.991198471,5.05E-05,-126.4225789,48320.14429,0.013314775,1,1
0,3014,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,1.00186005,4.42E-05,-126.4225789,48320.14429,0.022142006,1,1
0,3015,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,1.002490931,4.38E-05,-126.4225789,48320.14429,0.036821383,1,1
0,3016,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,1.002421564,4.39E-05,-126.4225789,48320.14429,0.061232676,1,1
0,3017,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,1.00232985,4.39E-05,-126.4225789,48320.14429,0.101827803,1,1
0,3018,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,1.00226282,4.39E-05,-126.4225789,48320.14429,0.169336084,1,1
0,3019,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,1.002219531,4.40E-05,-126.4225789,48320.14429,0.2816,1,1
0,3020,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,0.821330461,0.000173203,-126.4225789,112864.775,1.79E-05,1,1
0,3021,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,0.73863856,0.000483198,-126.4225789,112864.775,2.98E-05,1,1
0,3022,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,0.676605303,0.001131964,-126.4225789,112864.775,4.95E-05,1,1
0,3023,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.653787039,0.001808609,-126.4225789,112864.775,8.23E-05,1,1
0,3024,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.685089954,0.001680215,-126.4225789,112864.775,0.000136894,1,1
0,3025,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.747168845,0.001079625,-126.4225789,112864.775,0.000227651,1,1
0,3026,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.804742197,0.00062912,-126.4225789,112864.775,0.000378575,1,1
0,3027,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.836573306,0.000403152,-126.4225789,112864.775,0.000629557,1,1
0,3028,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.851646979,0.00027503,-126.4225789,112864.775,0.001046931,1,1
0,3029,0,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,,0.866044281,0.000181159,-126.4225789,112864.775,0.00174101,1,1
0,3030,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,0.889116368,0.000108873,-126.4225789,112864.775,0.002895239,1,1
0,3031,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,0.923298555,5.98E-05,-126.4225789,112864.775,0.004814681,1,1
0,3032,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,0.962346272,3.29E-05,-126.4225789,112864.775,0.008006647,1,1
0,3033,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,0.991143345,2.18E-05,-126.4225789,112864.775,0.013314775,1,1
0,3034,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,1.002041408,1.88E-05,-126.4225789,112864.775,0.022142006,1,1
0,3035,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,1.002548808,1.87E-05,-126.4225789,112864.775,0.036821383,1,1
0,3036,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,1.002493835,1.87E-05,-126.4225789,112864.775,0.061232676,1,1
0,3037,0,3.16E-07,1.00E-06,3.16E-06,1.00E-05,3.16E-05,1.00E-04,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1,3.16227766,10,,,,,,,1.002427951,1.87E-05,-126.4225789,112864.775,0.101827803,1,1
