,param_id,param_values,param_values,param_values,param_values,param_values
968,968,61584.82110660255,0.003359818286283781,1,1,-178.94736842105263
969,969,61584.82110660255,0.0069519279617756054,1,1,-178.94736842105263
970,970,61584.82110660255,0.01438449888287663,1,1,-178.94736842105263
971,971,61584.82110660255,0.029763514416313162,1,1,-178.94736842105263
972,972,61584.82110660255,0.06158482110660261,1,1,-178.94736842105263
973,973,61584.82110660255,0.1274274985703132,1,1,-178.94736842105263
974,974,61584.82110660255,0.26366508987303555,1,1,-178.94736842105263
975,975,61584.82110660255,0.5455594781168515,1,1,-178.94736842105263
976,976,61584.82110660255,1.1288378916846884,1,1,-178.94736842105263
977,977,61584.82110660255,2.3357214690901213,1,1,-178.94736842105263
978,978,61584.82110660255,4.832930238571752,1,1,-178.94736842105263
979,979,61584.82110660255,10.0,1,1,-178.94736842105263
980,980,183298.07108324338,1e-05,1,1,-178.94736842105263
981,981,183298.07108324338,2.06913808111479e-05,1,1,-178.94736842105263
982,982,183298.07108324338,4.281332398719396e-05,1,1,-178.94736842105263
983,983,183298.07108324338,8.858667904100833e-05,1,1,-178.94736842105263
984,984,183298.07108324338,0.00018329807108324357,1,1,-178.94736842105263
985,985,183298.07108324338,0.000379269019073225,1,1,-178.94736842105263
986,986,183298.07108324338,0.0007847599703514606,1,1,-178.94736842105263
987,987,183298.07108324338,0.001623776739188721,1,1,-178.94736842105263
988,988,183298.07108324338,0.003359818286283781,1,1,-178.94736842105263
989,989,183298.07108324338,0.0069519279617756054,1,1,-178.94736842105263
990,990,183298.07108324338,0.01438449888287663,1,1,-178.94736842105263
991,991,183298.07108324338,0.029763514416313162,1,1,-178.94736842105263
992,992,183298.07108324338,0.06158482110660261,1,1,-178.94736842105263
993,993,183298.07108324338,0.1274274985703132,1,1,-178.94736842105263
994,994,183298.07108324338,0.26366508987303555,1,1,-178.94736842105263
995,995,183298.07108324338,0.5455594781168515,1,1,-178.94736842105263
996,996,183298.07108324338,1.1288378916846884,1,1,-178.94736842105263
997,997,183298.07108324338,2.3357214690901213,1,1,-178.94736842105263
998,998,183298.07108324338,4.832930238571752,1,1,-178.94736842105263
999,999,183298.07108324338,10.0,1,1,-178.94736842105263
1000,1000,545559.4781168514,1e-05,1,1,-178.94736842105263
1001,1001,545559.4781168514,2.06913808111479e-05,1,1,-178.94736842105263
1002,1002,545559.4781168514,4.281332398719396e-05,1,1,-178.94736842105263
1003,1003,545559.4781168514,8.858667904100833e-05,1,1,-178.94736842105263
1004,1004,545559.4781168514,0.00018329807108324357,1,1,-178.94736842105263
1005,1005,545559.4781168514,0.000379269019073225,1,1,-178.94736842105263
1006,1006,545559.4781168514,0.0007847599703514606,1,1,-178.94736842105263
1007,1007,545559.4781168514,0.001623776739188721,1,1,-178.94736842105263
1008,1008,545559.4781168514,0.003359818286283781,1,1,-178.94736842105263
1009,1009,545559.4781168514,0.0069519279617756054,1,1,-178.94736842105263
1010,1010,545559.4781168514,0.01438449888287663,1,1,-178.94736842105263
1011,1011,545559.4781168514,0.029763514416313162,1,1,-178.94736842105263
1012,1012,545559.4781168514,0.06158482110660261,1,1,-178.94736842105263
1013,1013,545559.4781168514,0.1274274985703132,1,1,-178.94736842105263
1014,1014,545559.4781168514,0.26366508987303555,1,1,-178.94736842105263
1015,1015,545559.4781168514,0.5455594781168515,1,1,-178.94736842105263
1016,1016,545559.4781168514,1.1288378916846884,1,1,-178.94736842105263
1017,1017,545559.4781168514,2.3357214690901213,1,1,-178.94736842105263
1018,1018,545559.4781168514,4.832930238571752,1,1,-178.94736842105263
1019,1019,545559.4781168514,10.0,1,1,-178.94736842105263
1020,1020,1623776.739188721,1e-05,1,1,-178.94736842105263
1021,1021,1623776.739188721,2.06913808111479e-05,1,1,-178.94736842105263
1022,1022,1623776.739188721,4.281332398719396e-05,1,1,-178.94736842105263
1023,1023,1623776.739188721,8.858667904100833e-05,1,1,-178.94736842105263
1024,1024,1623776.739188721,0.00018329807108324357,1,1,-178.94736842105263
1025,1025,1623776.739188721,0.000379269019073225,1,1,-178.94736842105263
1026,1026,1623776.739188721,0.0007847599703514606,1,1,-178.94736842105263
1027,1027,1623776.739188721,0.001623776739188721,1,1,-178.94736842105263
1028,1028,1623776.739188721,0.003359818286283781,1,1,-178.94736842105263
1029,1029,1623776.739188721,0.0069519279617756054,1,1,-178.94736842105263
1030,1030,1623776.739188721,0.01438449888287663,1,1,-178.94736842105263
1031,1031,1623776.739188721,0.029763514416313162,1,1,-178.94736842105263
1032,1032,1623776.739188721,0.06158482110660261,1,1,-178.94736842105263
1033,1033,1623776.739188721,0.1274274985703132,1,1,-178.94736842105263
1034,1034,1623776.739188721,0.26366508987303555,1,1,-178.94736842105263
1035,1035,1623776.739188721,0.5455594781168515,1,1,-178.94736842105263
1036,1036,1623776.739188721,1.1288378916846884,1,1,-178.94736842105263
1037,1037,1623776.739188721,2.3357214690901213,1,1,-178.94736842105263
1038,1038,1623776.739188721,4.832930238571752,1,1,-178.94736842105263
1039,1039,1623776.739188721,10.0,1,1,-178.94736842105263
1040,1040,4832930.238571752,1e-05,1,1,-178.94736842105263
1041,1041,4832930.238571752,2.06913808111479e-05,1,1,-178.94736842105263
1042,1042,4832930.238571752,4.281332398719396e-05,1,1,-178.94736842105263
1043,1043,4832930.238571752,8.858667904100833e-05,1,1,-178.94736842105263
1044,1044,4832930.238571752,0.00018329807108324357,1,1,-178.94736842105263
1045,1045,4832930.238571752,0.000379269019073225,1,1,-178.94736842105263
1046,1046,4832930.238571752,0.0007847599703514606,1,1,-178.94736842105263
1047,1047,4832930.238571752,0.001623776739188721,1,1,-178.94736842105263
1048,1048,4832930.238571752,0.003359818286283781,1,1,-178.94736842105263
1049,1049,4832930.238571752,0.0069519279617756054,1,1,-178.94736842105263
1050,1050,4832930.238571752,0.01438449888287663,1,1,-178.94736842105263
1051,1051,4832930.238571752,0.029763514416313162,1,1,-178.94736842105263
1052,1052,4832930.238571752,0.06158482110660261,1,1,-178.94736842105263
1053,1053,4832930.238571752,0.1274274985703132,1,1,-178.94736842105263
1054,1054,4832930.238571752,0.26366508987303555,1,1,-178.94736842105263
1055,1055,4832930.238571752,0.5455594781168515,1,1,-178.94736842105263
1056,1056,4832930.238571752,1.1288378916846884,1,1,-178.94736842105263
1057,1057,4832930.238571752,2.3357214690901213,1,1,-178.94736842105263
1058,1058,4832930.238571752,4.832930238571752,1,1,-178.94736842105263
1059,1059,4832930.238571752,10.0,1,1,-178.94736842105263
1060,1060,14384498.882876629,1e-05,1,1,-178.94736842105263
1061,1061,14384498.882876629,2.06913808111479e-05,1,1,-178.94736842105263
1062,1062,14384498.882876629,4.281332398719396e-05,1,1,-178.94736842105263
1063,1063,14384498.882876629,8.858667904100833e-05,1,1,-178.94736842105263
1064,1064,14384498.882876629,0.00018329807108324357,1,1,-178.94736842105263
1065,1065,14384498.882876629,0.000379269019073225,1,1,-178.94736842105263
1066,1066,14384498.882876629,0.0007847599703514606,1,1,-178.94736842105263
1067,1067,14384498.882876629,0.001623776739188721,1,1,-178.94736842105263
1068,1068,14384498.882876629,0.003359818286283781,1,1,-178.94736842105263
1069,1069,14384498.882876629,0.0069519279617756054,1,1,-178.94736842105263
1070,1070,14384498.882876629,0.01438449888287663,1,1,-178.94736842105263
1071,1071,14384498.882876629,0.029763514416313162,1,1,-178.94736842105263
1072,1072,14384498.882876629,0.06158482110660261,1,1,-178.94736842105263
1073,1073,14384498.882876629,0.1274274985703132,1,1,-178.94736842105263
1074,1074,14384498.882876629,0.26366508987303555,1,1,-178.94736842105263
1075,1075,14384498.882876629,0.5455594781168515,1,1,-178.94736842105263
1076,1076,14384498.882876629,1.1288378916846884,1,1,-178.94736842105263
1077,1077,14384498.882876629,2.3357214690901213,1,1,-178.94736842105263
1078,1078,14384498.882876629,4.832930238571752,1,1,-178.94736842105263
1079,1079,14384498.882876629,10.0,1,1,-178.94736842105263
1080,1080,42813323.98719387,1e-05,1,1,-178.94736842105263
1081,1081,42813323.98719387,2.06913808111479e-05,1,1,-178.94736842105263
1082,1082,42813323.98719387,4.281332398719396e-05,1,1,-178.94736842105263
1083,1083,42813323.98719387,8.858667904100833e-05,1,1,-178.94736842105263
1084,1084,42813323.98719387,0.00018329807108324357,1,1,-178.94736842105263
1085,1085,42813323.98719387,0.000379269019073225,1,1,-178.94736842105263
1086,1086,42813323.98719387,0.0007847599703514606,1,1,-178.94736842105263
1087,1087,42813323.98719387,0.001623776739188721,1,1,-178.94736842105263
1088,1088,42813323.98719387,0.003359818286283781,1,1,-178.94736842105263
1089,1089,42813323.98719387,0.0069519279617756054,1,1,-178.94736842105263
1090,1090,42813323.98719387,0.01438449888287663,1,1,-178.94736842105263
1091,1091,42813323.98719387,0.029763514416313162,1,1,-178.94736842105263
1092,1092,42813323.98719387,0.06158482110660261,1,1,-178.94736842105263
1093,1093,42813323.98719387,0.1274274985703132,1,1,-178.94736842105263
1094,1094,42813323.98719387,0.26366508987303555,1,1,-178.94736842105263
1095,1095,42813323.98719387,0.5455594781168515,1,1,-178.94736842105263
1096,1096,42813323.98719387,1.1288378916846884,1,1,-178.94736842105263
1097,1097,42813323.98719387,2.3357214690901213,1,1,-178.94736842105263
1098,1098,42813323.98719387,4.832930238571752,1,1,-178.94736842105263
1099,1099,42813323.98719387,10.0,1,1,-178.94736842105263
1100,1100,127427498.57031322,1e-05,1,1,-178.94736842105263
1101,1101,127427498.57031322,2.06913808111479e-05,1,1,-178.94736842105263
1102,1102,127427498.57031322,4.281332398719396e-05,1,1,-178.94736842105263
1103,1103,127427498.57031322,8.858667904100833e-05,1,1,-178.94736842105263
1104,1104,127427498.57031322,0.00018329807108324357,1,1,-178.94736842105263
1105,1105,127427498.57031322,0.000379269019073225,1,1,-178.94736842105263
1106,1106,127427498.57031322,0.0007847599703514606,1,1,-178.94736842105263
1107,1107,127427498.57031322,0.001623776739188721,1,1,-178.94736842105263
1108,1108,127427498.57031322,0.003359818286283781,1,1,-178.94736842105263
1109,1109,127427498.57031322,0.0069519279617756054,1,1,-178.94736842105263
1110,1110,127427498.57031322,0.01438449888287663,1,1,-178.94736842105263
1111,1111,127427498.57031322,0.029763514416313162,1,1,-178.94736842105263
1112,1112,127427498.57031322,0.06158482110660261,1,1,-178.94736842105263
1113,1113,127427498.57031322,0.1274274985703132,1,1,-178.94736842105263
1114,1114,127427498.57031322,0.26366508987303555,1,1,-178.94736842105263
1115,1115,127427498.57031322,0.5455594781168515,1,1,-178.94736842105263
1116,1116,127427498.57031322,1.1288378916846884,1,1,-178.94736842105263
1117,1117,127427498.57031322,2.3357214690901213,1,1,-178.94736842105263
1118,1118,127427498.57031322,4.832930238571752,1,1,-178.94736842105263
1119,1119,127427498.57031322,10.0,1,1,-178.94736842105263
1120,1120,379269019.0732238,1e-05,1,1,-178.94736842105263
1121,1121,379269019.0732238,2.06913808111479e-05,1,1,-178.94736842105263
1122,1122,379269019.0732238,4.281332398719396e-05,1,1,-178.94736842105263
1123,1123,379269019.0732238,8.858667904100833e-05,1,1,-178.94736842105263
1124,1124,379269019.0732238,0.00018329807108324357,1,1,-178.94736842105263
1125,1125,379269019.0732238,0.000379269019073225,1,1,-178.94736842105263
1126,1126,379269019.0732238,0.0007847599703514606,1,1,-178.94736842105263
1127,1127,379269019.0732238,0.001623776739188721,1,1,-178.94736842105263
1128,1128,379269019.0732238,0.003359818286283781,1,1,-178.94736842105263
1129,1129,379269019.0732238,0.0069519279617756054,1,1,-178.94736842105263
1130,1130,379269019.0732238,0.01438449888287663,1,1,-178.94736842105263
1131,1131,379269019.0732238,0.029763514416313162,1,1,-178.94736842105263
1132,1132,379269019.0732238,0.06158482110660261,1,1,-178.94736842105263
1133,1133,379269019.0732238,0.1274274985703132,1,1,-178.94736842105263
1134,1134,379269019.0732238,0.26366508987303555,1,1,-178.94736842105263
1135,1135,379269019.0732238,0.5455594781168515,1,1,-178.94736842105263
1136,1136,379269019.0732238,1.1288378916846884,1,1,-178.94736842105263
1137,1137,379269019.0732238,2.3357214690901213,1,1,-178.94736842105263
1138,1138,379269019.0732238,4.832930238571752,1,1,-178.94736842105263
1139,1139,379269019.0732238,10.0,1,1,-178.94736842105263
1140,1140,1128837891.6846883,1e-05,1,1,-178.94736842105263
1141,1141,1128837891.6846883,2.06913808111479e-05,1,1,-178.94736842105263
1142,1142,1128837891.6846883,4.281332398719396e-05,1,1,-178.94736842105263
1143,1143,1128837891.6846883,8.858667904100833e-05,1,1,-178.94736842105263
1144,1144,1128837891.6846883,0.00018329807108324357,1,1,-178.94736842105263
1145,1145,1128837891.6846883,0.000379269019073225,1,1,-178.94736842105263
1146,1146,1128837891.6846883,0.0007847599703514606,1,1,-178.94736842105263
1147,1147,1128837891.6846883,0.001623776739188721,1,1,-178.94736842105263
1148,1148,1128837891.6846883,0.003359818286283781,1,1,-178.94736842105263
1149,1149,1128837891.6846883,0.0069519279617756054,1,1,-178.94736842105263
1150,1150,1128837891.6846883,0.01438449888287663,1,1,-178.94736842105263
1151,1151,1128837891.6846883,0.029763514416313162,1,1,-178.94736842105263
1152,1152,1128837891.6846883,0.06158482110660261,1,1,-178.94736842105263
1153,1153,1128837891.6846883,0.1274274985703132,1,1,-178.94736842105263
1154,1154,1128837891.6846883,0.26366508987303555,1,1,-178.94736842105263
1155,1155,1128837891.6846883,0.5455594781168515,1,1,-178.94736842105263
1156,1156,1128837891.6846883,1.1288378916846884,1,1,-178.94736842105263
1157,1157,1128837891.6846883,2.3357214690901213,1,1,-178.94736842105263
1158,1158,1128837891.6846883,4.832930238571752,1,1,-178.94736842105263
1159,1159,1128837891.6846883,10.0,1,1,-178.94736842105263
1160,1160,3359818286.2837744,1e-05,1,1,-178.94736842105263
1161,1161,3359818286.2837744,2.06913808111479e-05,1,1,-178.94736842105263
1162,1162,3359818286.2837744,4.281332398719396e-05,1,1,-178.94736842105263
1163,1163,3359818286.2837744,8.858667904100833e-05,1,1,-178.94736842105263
1164,1164,3359818286.2837744,0.00018329807108324357,1,1,-178.94736842105263
1165,1165,3359818286.2837744,0.000379269019073225,1,1,-178.94736842105263
1166,1166,3359818286.2837744,0.0007847599703514606,1,1,-178.94736842105263
1167,1167,3359818286.2837744,0.001623776739188721,1,1,-178.94736842105263
1168,1168,3359818286.2837744,0.003359818286283781,1,1,-178.94736842105263
1169,1169,3359818286.2837744,0.0069519279617756054,1,1,-178.94736842105263
1170,1170,3359818286.2837744,0.01438449888287663,1,1,-178.94736842105263
1171,1171,3359818286.2837744,0.029763514416313162,1,1,-178.94736842105263
1172,1172,3359818286.2837744,0.06158482110660261,1,1,-178.94736842105263
1173,1173,3359818286.2837744,0.1274274985703132,1,1,-178.94736842105263
1174,1174,3359818286.2837744,0.26366508987303555,1,1,-178.94736842105263
1175,1175,3359818286.2837744,0.5455594781168515,1,1,-178.94736842105263
1176,1176,3359818286.2837744,1.1288378916846884,1,1,-178.94736842105263
1177,1177,3359818286.2837744,2.3357214690901213,1,1,-178.94736842105263
1178,1178,3359818286.2837744,4.832930238571752,1,1,-178.94736842105263
1179,1179,3359818286.2837744,10.0,1,1,-178.94736842105263
1180,1180,10000000000.0,1e-05,1,1,-178.94736842105263
1181,1181,10000000000.0,2.06913808111479e-05,1,1,-178.94736842105263
1182,1182,10000000000.0,4.281332398719396e-05,1,1,-178.94736842105263
1183,1183,10000000000.0,8.858667904100833e-05,1,1,-178.94736842105263
1184,1184,10000000000.0,0.00018329807108324357,1,1,-178.94736842105263
1185,1185,10000000000.0,0.000379269019073225,1,1,-178.94736842105263
1186,1186,10000000000.0,0.0007847599703514606,1,1,-178.94736842105263
1187,1187,10000000000.0,0.001623776739188721,1,1,-178.94736842105263
1188,1188,10000000000.0,0.003359818286283781,1,1,-178.94736842105263
1189,1189,10000000000.0,0.0069519279617756054,1,1,-178.94736842105263
1190,1190,10000000000.0,0.01438449888287663,1,1,-178.94736842105263
1191,1191,10000000000.0,0.029763514416313162,1,1,-178.94736842105263
1192,1192,10000000000.0,0.06158482110660261,1,1,-178.94736842105263
1193,1193,10000000000.0,0.1274274985703132,1,1,-178.94736842105263
1194,1194,10000000000.0,0.26366508987303555,1,1,-178.94736842105263
1195,1195,10000000000.0,0.5455594781168515,1,1,-178.94736842105263
1196,1196,10000000000.0,1.1288378916846884,1,1,-178.94736842105263
1197,1197,10000000000.0,2.3357214690901213,1,1,-178.94736842105263
1198,1198,10000000000.0,4.832930238571752,1,1,-178.94736842105263
1199,1199,10000000000.0,10.0,1,1,-178.94736842105263
1200,1200,10.0,1e-05,1,1,-168.42105263157896
1201,1201,10.0,2.06913808111479e-05,1,1,-168.42105263157896
1202,1202,10.0,4.281332398719396e-05,1,1,-168.42105263157896
1203,1203,10.0,8.858667904100833e-05,1,1,-168.42105263157896
1204,1204,10.0,0.00018329807108324357,1,1,-168.42105263157896
1205,1205,10.0,0.000379269019073225,1,1,-168.42105263157896
1206,1206,10.0,0.0007847599703514606,1,1,-168.42105263157896
1207,1207,10.0,0.001623776739188721,1,1,-168.42105263157896
1208,1208,10.0,0.003359818286283781,1,1,-168.42105263157896
1209,1209,10.0,0.0069519279617756054,1,1,-168.42105263157896
1210,1210,10.0,0.01438449888287663,1,1,-168.42105263157896
1211,1211,10.0,0.029763514416313162,1,1,-168.42105263157896
1212,1212,10.0,0.06158482110660261,1,1,-168.42105263157896
1213,1213,10.0,0.1274274985703132,1,1,-168.42105263157896
1214,1214,10.0,0.26366508987303555,1,1,-168.42105263157896
1215,1215,10.0,0.5455594781168515,1,1,-168.42105263157896
1216,1216,10.0,1.1288378916846884,1,1,-168.42105263157896
1217,1217,10.0,2.3357214690901213,1,1,-168.42105263157896
1218,1218,10.0,4.832930238571752,1,1,-168.42105263157896
1219,1219,10.0,10.0,1,1,-168.42105263157896
1220,1220,29.76351441631318,1e-05,1,1,-168.42105263157896
1221,1221,29.76351441631318,2.06913808111479e-05,1,1,-168.42105263157896
1222,1222,29.76351441631318,4.281332398719396e-05,1,1,-168.42105263157896
1223,1223,29.76351441631318,8.858667904100833e-05,1,1,-168.42105263157896
1224,1224,29.76351441631318,0.00018329807108324357,1,1,-168.42105263157896
1225,1225,29.76351441631318,0.000379269019073225,1,1,-168.42105263157896
1226,1226,29.76351441631318,0.0007847599703514606,1,1,-168.42105263157896
1227,1227,29.76351441631318,0.001623776739188721,1,1,-168.42105263157896
1228,1228,29.76351441631318,0.003359818286283781,1,1,-168.42105263157896
1229,1229,29.76351441631318,0.0069519279617756054,1,1,-168.42105263157896
1230,1230,29.76351441631318,0.01438449888287663,1,1,-168.42105263157896
1231,1231,29.76351441631318,0.029763514416313162,1,1,-168.42105263157896
1232,1232,29.76351441631318,0.06158482110660261,1,1,-168.42105263157896
1233,1233,29.76351441631318,0.1274274985703132,1,1,-168.42105263157896
1234,1234,29.76351441631318,0.26366508987303555,1,1,-168.42105263157896
1235,1235,29.76351441631318,0.5455594781168515,1,1,-168.42105263157896
1236,1236,29.76351441631318,1.1288378916846884,1,1,-168.42105263157896
1237,1237,29.76351441631318,2.3357214690901213,1,1,-168.42105263157896
1238,1238,29.76351441631318,4.832930238571752,1,1,-168.42105263157896
1239,1239,29.76351441631318,10.0,1,1,-168.42105263157896
1240,1240,88.58667904100822,1e-05,1,1,-168.42105263157896
1241,1241,88.58667904100822,2.06913808111479e-05,1,1,-168.42105263157896
1242,1242,88.58667904100822,4.281332398719396e-05,1,1,-168.42105263157896
1243,1243,88.58667904100822,8.858667904100833e-05,1,1,-168.42105263157896
1244,1244,88.58667904100822,0.00018329807108324357,1,1,-168.42105263157896
1245,1245,88.58667904100822,0.000379269019073225,1,1,-168.42105263157896
1246,1246,88.58667904100822,0.0007847599703514606,1,1,-168.42105263157896
1247,1247,88.58667904100822,0.001623776739188721,1,1,-168.42105263157896
1248,1248,88.58667904100822,0.003359818286283781,1,1,-168.42105263157896
1249,1249,88.58667904100822,0.0069519279617756054,1,1,-168.42105263157896
1250,1250,88.58667904100822,0.01438449888287663,1,1,-168.42105263157896
1251,1251,88.58667904100822,0.029763514416313162,1,1,-168.42105263157896
1252,1252,88.58667904100822,0.06158482110660261,1,1,-168.42105263157896
1253,1253,88.58667904100822,0.1274274985703132,1,1,-168.42105263157896
1254,1254,88.58667904100822,0.26366508987303555,1,1,-168.42105263157896
1255,1255,88.58667904100822,0.5455594781168515,1,1,-168.42105263157896
1256,1256,88.58667904100822,1.1288378916846884,1,1,-168.42105263157896
1257,1257,88.58667904100822,2.3357214690901213,1,1,-168.42105263157896
1258,1258,88.58667904100822,4.832930238571752,1,1,-168.42105263157896
1259,1259,88.58667904100822,10.0,1,1,-168.42105263157896
1260,1260,263.6650898730358,1e-05,1,1,-168.42105263157896
1261,1261,263.6650898730358,2.06913808111479e-05,1,1,-168.42105263157896
1262,1262,263.6650898730358,4.281332398719396e-05,1,1,-168.42105263157896
1263,1263,263.6650898730358,8.858667904100833e-05,1,1,-168.42105263157896
1264,1264,263.6650898730358,0.00018329807108324357,1,1,-168.42105263157896
1265,1265,263.6650898730358,0.000379269019073225,1,1,-168.42105263157896
1266,1266,263.6650898730358,0.0007847599703514606,1,1,-168.42105263157896
1267,1267,263.6650898730358,0.001623776739188721,1,1,-168.42105263157896
1268,1268,263.6650898730358,0.003359818286283781,1,1,-168.42105263157896
1269,1269,263.6650898730358,0.0069519279617756054,1,1,-168.42105263157896
1270,1270,263.6650898730358,0.01438449888287663,1,1,-168.42105263157896
1271,1271,263.6650898730358,0.029763514416313162,1,1,-168.42105263157896
1272,1272,263.6650898730358,0.06158482110660261,1,1,-168.42105263157896
1273,1273,263.6650898730358,0.1274274985703132,1,1,-168.42105263157896
1274,1274,263.6650898730358,0.26366508987303555,1,1,-168.42105263157896
1275,1275,263.6650898730358,0.5455594781168515,1,1,-168.42105263157896
1276,1276,263.6650898730358,1.1288378916846884,1,1,-168.42105263157896
1277,1277,263.6650898730358,2.3357214690901213,1,1,-168.42105263157896
1278,1278,263.6650898730358,4.832930238571752,1,1,-168.42105263157896
1279,1279,263.6650898730358,10.0,1,1,-168.42105263157896
1280,1280,784.7599703514607,1e-05,1,1,-168.42105263157896
1281,1281,784.7599703514607,2.06913808111479e-05,1,1,-168.42105263157896
1282,1282,784.7599703514607,4.281332398719396e-05,1,1,-168.42105263157896
1283,1283,784.7599703514607,8.858667904100833e-05,1,1,-168.42105263157896
1284,1284,784.7599703514607,0.00018329807108324357,1,1,-168.42105263157896
1285,1285,784.7599703514607,0.000379269019073225,1,1,-168.42105263157896
1286,1286,784.7599703514607,0.0007847599703514606,1,1,-168.42105263157896
1287,1287,784.7599703514607,0.001623776739188721,1,1,-168.42105263157896
1288,1288,784.7599703514607,0.003359818286283781,1,1,-168.42105263157896
1289,1289,784.7599703514607,0.0069519279617756054,1,1,-168.42105263157896
1290,1290,784.7599703514607,0.01438449888287663,1,1,-168.42105263157896
1291,1291,784.7599703514607,0.029763514416313162,1,1,-168.42105263157896
1292,1292,784.7599703514607,0.06158482110660261,1,1,-168.42105263157896
1293,1293,784.7599703514607,0.1274274985703132,1,1,-168.42105263157896
1294,1294,784.7599703514607,0.26366508987303555,1,1,-168.42105263157896
1295,1295,784.7599703514607,0.5455594781168515,1,1,-168.42105263157896
1296,1296,784.7599703514607,1.1288378916846884,1,1,-168.42105263157896
1297,1297,784.7599703514607,2.3357214690901213,1,1,-168.42105263157896
1298,1298,784.7599703514607,4.832930238571752,1,1,-168.42105263157896
1299,1299,784.7599703514607,10.0,1,1,-168.42105263157896
1300,1300,2335.7214690901214,1e-05,1,1,-168.42105263157896
1301,1301,2335.7214690901214,2.06913808111479e-05,1,1,-168.42105263157896
1302,1302,2335.7214690901214,4.281332398719396e-05,1,1,-168.42105263157896
1303,1303,2335.7214690901214,8.858667904100833e-05,1,1,-168.42105263157896
1304,1304,2335.7214690901214,0.00018329807108324357,1,1,-168.42105263157896
1305,1305,2335.7214690901214,0.000379269019073225,1,1,-168.42105263157896
1306,1306,2335.7214690901214,0.0007847599703514606,1,1,-168.42105263157896
1307,1307,2335.7214690901214,0.001623776739188721,1,1,-168.42105263157896
1308,1308,2335.7214690901214,0.003359818286283781,1,1,-168.42105263157896
1309,1309,2335.7214690901214,0.0069519279617756054,1,1,-168.42105263157896
1310,1310,2335.7214690901214,0.01438449888287663,1,1,-168.42105263157896
1311,1311,2335.7214690901214,0.029763514416313162,1,1,-168.42105263157896
1312,1312,2335.7214690901214,0.06158482110660261,1,1,-168.42105263157896
1313,1313,2335.7214690901214,0.1274274985703132,1,1,-168.42105263157896
1314,1314,2335.7214690901214,0.26366508987303555,1,1,-168.42105263157896
1315,1315,2335.7214690901214,0.5455594781168515,1,1,-168.42105263157896
1316,1316,2335.7214690901214,1.1288378916846884,1,1,-168.42105263157896
1317,1317,2335.7214690901214,2.3357214690901213,1,1,-168.42105263157896
1318,1318,2335.7214690901214,4.832930238571752,1,1,-168.42105263157896
1319,1319,2335.7214690901214,10.0,1,1,-168.42105263157896
1320,1320,6951.927961775606,1e-05,1,1,-168.42105263157896
1321,1321,6951.927961775606,2.06913808111479e-05,1,1,-168.42105263157896
1322,1322,6951.927961775606,4.281332398719396e-05,1,1,-168.42105263157896
1323,1323,6951.927961775606,8.858667904100833e-05,1,1,-168.42105263157896
1324,1324,6951.927961775606,0.00018329807108324357,1,1,-168.42105263157896
1325,1325,6951.927961775606,0.000379269019073225,1,1,-168.42105263157896
1326,1326,6951.927961775606,0.0007847599703514606,1,1,-168.42105263157896
1327,1327,6951.927961775606,0.001623776739188721,1,1,-168.42105263157896
1328,1328,6951.927961775606,0.003359818286283781,1,1,-168.42105263157896
1329,1329,6951.927961775606,0.0069519279617756054,1,1,-168.42105263157896
1330,1330,6951.927961775606,0.01438449888287663,1,1,-168.42105263157896
1331,1331,6951.927961775606,0.029763514416313162,1,1,-168.42105263157896
1332,1332,6951.927961775606,0.06158482110660261,1,1,-168.42105263157896
1333,1333,6951.927961775606,0.1274274985703132,1,1,-168.42105263157896
1334,1334,6951.927961775606,0.26366508987303555,1,1,-168.42105263157896
1335,1335,6951.927961775606,0.5455594781168515,1,1,-168.42105263157896
1336,1336,6951.927961775606,1.1288378916846884,1,1,-168.42105263157896
1337,1337,6951.927961775606,2.3357214690901213,1,1,-168.42105263157896
1338,1338,6951.927961775606,4.832930238571752,1,1,-168.42105263157896
1339,1339,6951.927961775606,10.0,1,1,-168.42105263157896
1340,1340,20691.3808111479,1e-05,1,1,-168.42105263157896
1341,1341,20691.3808111479,2.06913808111479e-05,1,1,-168.42105263157896
1342,1342,20691.3808111479,4.281332398719396e-05,1,1,-168.42105263157896
1343,1343,20691.3808111479,8.858667904100833e-05,1,1,-168.42105263157896
1344,1344,20691.3808111479,0.00018329807108324357,1,1,-168.42105263157896
1345,1345,20691.3808111479,0.000379269019073225,1,1,-168.42105263157896
1346,1346,20691.3808111479,0.0007847599703514606,1,1,-168.42105263157896
1347,1347,20691.3808111479,0.001623776739188721,1,1,-168.42105263157896
1348,1348,20691.3808111479,0.003359818286283781,1,1,-168.42105263157896
1349,1349,20691.3808111479,0.0069519279617756054,1,1,-168.42105263157896
1350,1350,20691.3808111479,0.01438449888287663,1,1,-168.42105263157896
1351,1351,20691.3808111479,0.029763514416313162,1,1,-168.42105263157896
1352,1352,20691.3808111479,0.06158482110660261,1,1,-168.42105263157896
1353,1353,20691.3808111479,0.1274274985703132,1,1,-168.42105263157896
1354,1354,20691.3808111479,0.26366508987303555,1,1,-168.42105263157896
1355,1355,20691.3808111479,0.5455594781168515,1,1,-168.42105263157896
1356,1356,20691.3808111479,1.1288378916846884,1,1,-168.42105263157896
1357,1357,20691.3808111479,2.3357214690901213,1,1,-168.42105263157896
1358,1358,20691.3808111479,4.832930238571752,1,1,-168.42105263157896
