,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_ikr,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
7009,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.849455694,0.000275669,48320.14429,0.00174101,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,242.4364328631009,250.79848690487364,268.8982783175616,305.1558177486813,374.0398435905628,495.2060642960337,844.685763990025,,,,,,,,,,,,,,240.3395179123277,244.91690682796823,253.99215788280787,271.35744419202075,302.5517781232476,356.29236348651625,443.0607342790229,562.557058378155,864.078014192768,,,,,,,,,,,,163.49475167864009,95.52996928670392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.889904723,0.0001518,48320.14429,0.002895239,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,242.7755679746737,251.57740465584965,270.64711027850205,308.88964944263466,381.5939510475093,505.3211468199015,845.595423203283,,,,,,,,,,,,,,240.5085542284125,245.574399285978,255.91947817795227,276.1678759547393,312.9510963241366,378.1500568180296,480.8469149275388,672.5450375595219,924.2393833116564,,,,,,,,,,,,148.92692117684413,88.04026824365239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7011,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.93410293,8.13e-05,48320.14429,0.004814681,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.13924250117805,252.41019682786248,272.49632599119053,312.68959798872464,388.4936436123688,513.2256431853061,847.3216759090009,,,,,,,,,,,,,991.9661418661644,240.57171365807147,246.0703176900546,257.67434847894145,280.9692832248412,323.90234150317525,401.4797960808619,521.2401202197352,851.4050054751671,,,,,,,,,,,,,133.23502717910517,79.6954864514215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7012,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,0.975693336,4.65e-05,48320.14429,0.008006647,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.37345895016875,252.9584211789362,273.75623961298083,315.3358912740621,393.1934404768234,518.5837342948256,849.2579632716329,,,,,,,,,,,,,,240.49895760000493,246.2639631031803,258.8256677212882,284.68957193169274,333.2255568488756,422.0969525571095,555.2350749599627,871.8512840284903,,,,,950.9480550580768,,,,,,,,119.86331641930516,72.23191490533084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,1.002596973,3.27e-05,48320.14429,0.013314775,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.4292877746748,253.11480456712923,274.207181107382,316.45768307065924,395.30941278163885,521.314364134976,850.9479369743694,,,,,,,,,,,,,,240.4106790212092,246.2964158542918,259.3940170779461,286.8201460460162,339.04722914700017,435.151925529643,575.5145443022226,894.5874483744607,,,,,,,,,,,,,111.87133475913974,67.44938763321436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,1.004347398,3.19e-05,48320.14429,0.022142006,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.40003485963427,253.06858277002715,274.1750526583337,316.50779581847945,395.4869370521018,522.189178107643,852.2326217749969,,,,,,,,,,,,,,240.4133739222385,246.3173464885055,259.4724562635776,287.0442885352629,339.5993888291557,436.2900262087137,577.1622706309224,896.8583727096959,,,,,,,,949.2981342418852,,,,,111.67845703428534,67.25157888040572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,1.00434294,3.19e-05,48320.14429,0.036821383,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.3680192860607,252.9996366451865,274.03156225297323,316.1967300664044,394.9253662916317,522.2104730382665,853.1858625202952,,,,,,,,,,,,,,240.41365213628512,246.3178190620436,259.47382024293404,287.04645061282474,339.6032438012384,436.2964714252792,577.1626005554323,896.8341034467132,,,,,,,,,,,,,111.96021976694897,67.22908460925441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,1.004341128,3.2e-05,48320.14429,0.061232676,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.35175207602376,252.9601590843588,273.9292954907751,315.9241030853857,394.3471546633262,521.9764844484428,853.824664280488,,,,,,,,,,,,,,240.399717190005,246.2865332006148,259.40499980018177,286.90822387138405,339.3397902277358,435.8541273709943,576.6282204483025,896.2181433534926,,,,,,,,,,,,,112.36856907275472,67.35600014565459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,1.004336976,3.2e-05,48320.14429,0.101827803,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.3465826024132,252.94472718277532,273.8756897414843,315.75249276005195,393.9300618037363,521.7323011292027,854.2597173206748,,,,,,,,,,,,,,240.40003353301648,246.28694628827185,259.4063174340963,286.9101646302608,339.3431709370283,435.8599233456261,576.6327412179292,896.2244494391854,,,,,,,,,,,,,112.45620265268202,67.28603930772995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,1.004336112,3.2e-05,48320.14429,0.169336084,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.34693783204176,252.9407145057562,273.8494719032755,315.65033863185647,393.6595321485167,521.5444235267868,854.5340487933507,,,,,,,,,,,,,,240.3999952917854,246.2870332224619,259.4064013045755,286.91039923689146,339.3440202251134,435.8604785202224,576.6359205000861,896.2242297743226,,,,,,,,,,,,,112.50830148799156,67.24017414863543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,0.0,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,10.0,1.00433427,3.2e-05,48320.14429,0.2816,1.0,1.0,-22.02626316,3.5e-05,1e-06,2.335721469090121e-06,5.455594781168515e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775604e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514606,1.8329807108324336,4.281332398719386,10.0,243.34820033247792,252.94056598276632,273.8361136335174,315.5902170177111,393.4902316992145,521.4173214020984,854.6921550031877,,,,,,,,,,,,972.9456032077438,,240.4001822412689,246.28722909229845,259.40687657743086,286.91165728617347,339.34584492691494,435.8623428519098,576.638335104634,896.2298221304162,,,,,,,,,,,,,112.53495717622856,67.2089052843347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7020,0.0,3.16e-07,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,0.859502395,8.09e-05,112864.775,1.79e-05,1.0,1.0,-22.02626316,3.5e-05,3.159999999999997e-07,7.842244784502988e-07,1.94622795126786e-06,4.829998734267192e-06,1.1986719108532604e-05,2.9747716902592413e-05,7.38255942184264e-05,0.0001832146776019,0.0004546880854014,0.0011284098944035,0.002800400825686,0.0069498192309348,0.0172475264610878,0.0428035836819758,0.1062266395215228,0.2636250980262476,0.6542444778672252,1.62365358998232,4.0294585119868405,10.0,240.2654475767465,246.56410446953885,261.3226547250878,293.07891667161226,354.789503104318,468.1854108557202,948.3588768536654,,,,,,,,,,,,,,240.78601889841144,246.41485456654897,258.1534489154355,281.4471027961829,323.9539722369358,400.20361495048496,517.5009257020162,850.5723470053774,,,,,,,,,,,,,165.33799357614706,77.7292823129533,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021,0.0,3.16e-07,1e-06,3.16e-06,1e-05,3.16e-05,0.0001,0.000316228,0.001,0.003162278,0.01,0.031622777,0.1,0.316227766,1.0,3.16227766,0.794844176,0.000185333,112864.775,2.98e-05,1.0,1.0,-22.02626316,3.5e-05,3.159999999999997e-07,7.842244784502988e-07,1.94622795126786e-06,4.829998734267192e-06,1.1986719108532604e-05,2.9747716902592413e-05,7.38255942184264e-05,0.0001832146776019,0.0004546880854014,0.0011284098944035,0.002800400825686,0.0069498192309348,0.0172475264610878,0.0428035836819758,0.1062266395215228,0.2636250980262476,0.6542444778672252,1.62365358998232,4.0294585119868405,10.0,240.33359304338285,246.6924837058823,261.4675851833814,293.0323045506416,354.45475563237284,467.7608464460029,814.9062125208243,,,,,,,,,,,,,,241.50315155750803,247.265760154728,258.6044200396498,279.9578137847405,317.36131818810014,382.1155129467438,481.3943758393068,607.2983059283271,904.95475025015,,,,,,,,,,,,130.99728895490458,67.20648979595873,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
