"engine.time","dot(ikr.C1)","dot(ikr.C2)","dot(ikr.Cbound)","dot(ikr.D)","dot(ikr.IC1)","dot(ikr.IC2)","dot(ikr.IO)","dot(ikr.IObound)","dot(ikr.O)","dot(ikr.Obound)","engine.pace","ikr.C1","ikr.C2","ikr.Cbound","ikr.D","ikr.IC1","ikr.IC2","ikr.IKr","ikr.IO","ikr.IObound","ikr.Kb","ikr.Kn","ikr.O","ikr.Obound","membrane.V"
 5.36572868140284243e+01,-1.52590195584932697e-01, 7.22719916907473836e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.37379910939952055e-02, 7.09638967365853190e-02, 1.52778157270775424e-02, 0.00000000000000000e+00, 7.81448252451798914e-03, 0.00000000000000000e+00, 3.54589025279614063e+01, 4.29320135381455525e-01, 2.72895473700820901e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.88475622467691351e-02, 2.28947831163148374e-01, 7.91632117033768679e-02, 1.62060905046869583e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.37832792460781239e-02, 0.00000000000000000e+00, 3.54589025279614063e+01
 5.36675252112255663e+01,-1.52035369621685235e-01, 7.19296042506290811e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.36885750183868282e-02, 7.06369878065868928e-02, 1.53464441191452604e-02, 0.00000000000000000e+00, 7.81090846371097422e-03, 0.00000000000000000e+00, 3.54587907171355994e+01, 4.27760691620512723e-01, 2.73633668420191767e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.87071681073769686e-02, 2.29672712787337585e-01, 7.96225540373193263e-02, 1.63628623943129561e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.38632689132269660e-02, 0.00000000000000000e+00, 3.54587907171355994e+01
 5.36917718284443097e+01,-1.50727313134818214e-01, 7.11243620978546098e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.35743986157907948e-02, 6.98671547491580558e-02, 1.55082984550598945e-02, 0.00000000000000000e+00, 7.80189644853658028e-03, 0.00000000000000000e+00, 3.54585259262467503e+01, 4.24090154771086858e-01, 2.75367940110469334e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.83767260602616012e-02, 2.31376076192631036e-01, 8.07094973133567206e-02, 1.67369257806560534e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.40525493278539394e-02, 0.00000000000000000e+00, 3.54585259262467503e+01
 5.37017497876751904e+01,-1.50313577409935645e-01, 7.07952128850523887e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.34061768273512349e-02, 6.95519588674020639e-02, 1.55745905163852966e-02, 0.00000000000000000e+00, 7.79799196844730737e-03, 0.00000000000000000e+00, 3.54581234517133765e+01, 4.22588208184142333e-01, 2.76075972906701883e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.82421819373020555e-02, 2.32071634462992671e-01, 8.11562281292816240e-02, 1.68919977819243748e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.41303769698955407e-02, 0.00000000000000000e+00, 3.54581234517133765e+01
 5.37076302671739967e+01,-1.50415575057951639e-01, 7.06017990033979970e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.29615581747857256e-02, 6.93661591349767903e-02, 1.56134772580537508e-02, 0.00000000000000000e+00, 7.79569783630865328e-03, 0.00000000000000000e+00, 3.54570728459731654e+01, 4.21703915475674929e-01, 2.76491713792599736e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.81647318555318679e-02, 2.32480086744886849e-01, 8.14188641501798066e-02, 1.69836981812885521e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.41762261929769540e-02, 0.00000000000000000e+00, 3.54570728459731654e+01
 5.37135107466728030e+01,-1.50329906296107929e-01, 7.04082003951744251e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.27047122570700388e-02, 6.91807504017178942e-02, 1.56523071746605194e-02, 0.00000000000000000e+00, 7.79336058162527490e-03, 0.00000000000000000e+00, 3.54560222402329543e+01, 4.20819842454270343e-01, 2.76906316622201332e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.80890763389306539e-02, 2.32887447915932438e-01, 8.16814172358250185e-02, 1.70756271545084229e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.42220617571157774e-02, 0.00000000000000000e+00, 3.54560222402329543e+01
 5.37193912261716093e+01,-1.50117704556746751e-01, 7.02146327111773105e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.25747058344631846e-02, 6.89957171634620892e-02, 1.56910801837186580e-02, 0.00000000000000000e+00, 7.79098033285167968e-03, 0.00000000000000000e+00, 3.54549716344927432e+01, 4.19936523748727919e-01, 2.77319781375333974e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.80146795454663275e-02, 2.33293719828227192e-01, 8.19438862115832445e-02, 1.71677842877645953e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.42678834574382039e-02, 0.00000000000000000e+00, 3.54549716344927432e+01
 5.37252717056704157e+01,-1.49843586631566883e-01, 7.00213213314001826e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.25071335236319747e-02, 6.88110453487986717e-02, 1.57297961711467260e-02, 0.00000000000000000e+00, 7.78855730385301717e-03, 0.00000000000000000e+00, 3.54539210287525250e+01, 4.19054523971623905e-01, 2.77732108764437435e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.79409746038454759e-02, 2.33698904618478420e-01, 8.22062696602517684e-02, 1.72601692377448469e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.43136910468275678e-02, 0.00000000000000000e+00, 3.54539210287525250e+01
 5.37354992307280241e+01,-1.49306498604636878e-01, 6.96860145608460824e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.24514587756920925e-02, 6.84907046203677705e-02, 1.57969961069325641e-02, 0.00000000000000000e+00, 7.78424209218260901e-03, 0.00000000000000000e+00, 3.54520937803902356e+01, 4.17524417155152427e-01, 2.78446538912342667e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.78136672727147904e-02, 2.34401032230076994e-01, 8.26624075576860712e-02, 1.74213899218338755e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.43933267508360874e-02, 0.00000000000000000e+00, 3.54520937803902356e+01
 5.37457267557856326e+01,-1.48762998631996685e-01, 6.93520911823151676e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.24043458856823996e-02, 6.81714307114811291e-02, 1.58640225643853182e-02, 0.00000000000000000e+00, 7.77980005949739303e-03, 0.00000000000000000e+00, 3.54502665320279391e+01, 4.15999858412357704e-01, 2.79157546604280216e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.76868635682171896e-02, 2.35099888980762395e-01, 8.31182747386911142e-02, 1.75832970000989533e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.44729176772399517e-02, 0.00000000000000000e+00, 3.54502665320279391e+01
 5.37559542808432411e+01,-1.48229052051496613e-01, 6.90195891846231147e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.23498741361864894e-02, 6.78532290855928810e-02, 1.59308749401037286e-02, 0.00000000000000000e+00, 7.77523297736332393e-03, 0.00000000000000000e+00, 3.54484392836656497e+01, 4.14480967594961780e-01, 2.79865145787449698e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.75604217689153169e-02, 2.35795485856751058e-01, 8.35738637909892862e-02, 1.77458887015093658e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.45524625333707074e-02, 0.00000000000000000e+00, 3.54484392836656497e+01
 5.37661818059008496e+01,-1.47696077265800446e-01, 6.86884608644027783e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.22965888083110819e-02, 6.75361099274955912e-02, 1.59975526487882436e-02, 0.00000000000000000e+00, 7.77054263342505554e-03, 0.00000000000000000e+00, 3.54466120353033531e+01, 4.12967648441058655e-01, 2.80569350935292061e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.74344157018971849e-02, 2.36487833872206538e-01, 8.40291674238618086e-02, 1.79091632448546284e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.46319600476502425e-02, 0.00000000000000000e+00, 3.54466120353033531e+01
 5.37764093309584581e+01,-1.47159342440259883e-01, 6.83586734443504540e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.22491981440471243e-02, 6.72200812377958812e-02, 1.60640551231730315e-02, 0.00000000000000000e+00, 7.76573077898775818e-03, 0.00000000000000000e+00, 3.54447847869410637e+01, 4.11459838658263355e-01, 2.81270176202737421e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.73088854508390119e-02, 2.37176944121989669e-01, 8.44841784593406281e-02, 1.80731188410719161e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.47114089680585695e-02, 0.00000000000000000e+00, 3.54447847869410637e+01
 5.37937430365052478e+01,-1.46247258623971005e-01, 6.78027900232146541e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.21761732762042385e-02, 6.66869765211224319e-02, 1.61763624503624553e-02, 0.00000000000000000e+00, 7.75730290547563955e-03, 0.00000000000000000e+00, 3.54416879492511541e+01, 4.08916966449152541e-01, 2.82450261711549466e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.70971638349789079e-02, 2.38337492400295531e-01, 8.52546475072562676e-02, 1.83525425172185591e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.48459453297654590e-02, 0.00000000000000000e+00, 3.54416879492511541e+01
 5.38022552566750960e+01,-1.45941035175615463e-01, 6.75311946970212074e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.20006177601461594e-02, 6.64261066969034086e-02, 1.62312812159374972e-02, 0.00000000000000000e+00, 7.75307032589928058e-03, 0.00000000000000000e+00, 3.54398225372040159e+01, 4.07673329719841548e-01, 2.83026257355960820e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.69943171078731259e-02, 2.38904035717233704e-01, 8.56324446606980122e-02, 1.84904730834970048e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.49119592585543401e-02, 0.00000000000000000e+00, 3.54398225372040159e+01
 5.38107674768449442e+01,-1.45947926061072764e-01, 6.72602428687343323e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.15124686001695231e-02, 6.61653662519918750e-02, 1.62859450751284794e-02, 0.00000000000000000e+00, 7.74884046538753223e-03, 0.00000000000000000e+00, 3.54370010150132018e+01, 4.06430971399965812e-01, 2.83599943796172205e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.68942908769569478e-02, 2.39468358958934591e-01, 8.60093563978063663e-02, 1.86288700384176116e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.49779371725133267e-02, 0.00000000000000000e+00, 3.54370010150132018e+01
 5.38159408990946986e+01,-1.45795592364311805e-01, 6.70954818046753387e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.13725199560263945e-02, 6.60072921695000758e-02, 1.63191073002549696e-02, 0.00000000000000000e+00, 7.74623104590801449e-03, 0.00000000000000000e+00, 3.54352861949793123e+01, 4.05676405283718566e-01, 2.83947483007820023e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.68350041440299314e-02, 2.39810251430607635e-01, 8.62383195120410700e-02, 1.87132099307671940e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.50180184460171444e-02, 0.00000000000000000e+00, 3.54352861949793123e+01
 5.38211143213444529e+01,-1.45579624020584858e-01, 6.69308482699348950e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12965436512477702e-02, 6.58495031761678895e-02, 1.63522237199485512e-02, 0.00000000000000000e+00, 7.74359250578129758e-03, 0.00000000000000000e+00, 3.54335713749454300e+01, 4.04922692686583208e-01, 2.84294170411890756e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.67763749390381950e-02, 2.40151326797718778e-01, 8.64671983044530135e-02, 1.87977212574663571e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.50580861502630520e-02, 0.00000000000000000e+00, 3.54335713749454300e+01
 5.38262877435942073e+01,-1.45334637059928135e-01, 6.67664629791622222e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12500370014076978e-02, 6.56919918159932781e-02, 1.63852942706154067e-02, 0.00000000000000000e+00, 7.74092499556488199e-03, 0.00000000000000000e+00, 3.54318565549115405e+01, 4.04170136344019104e-01, 2.84640006778789034e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.67180986691390820e-02, 2.40491586533989804e-01, 8.66959919114780875e-02, 1.88824037827286448e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.50981401342946998e-02, 0.00000000000000000e+00, 3.54318565549115405e+01
 5.38314611658439617e+01,-1.45077829954953746e-01, 6.66023846916110052e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.12158573283229757e-02, 6.55347550016582847e-02, 1.64183188869631187e-02, 0.00000000000000000e+00, 7.73822870304433780e-03, 0.00000000000000000e+00, 3.54301417348776511e+01, 4.03418885325417698e-01, 2.84984993443629653e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.66600238587668700e-02, 2.40831032095591757e-01, 8.69246994620492819e-02, 1.89672572737139104e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.51381802458406822e-02, 0.00000000000000000e+00, 3.54301417348776511e+01
 5.38366345880937160e+01,-1.44815710183581331e-01, 6.64386342770468541e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.11875176210469718e-02, 6.53777921894016512e-02, 1.64512975049840408e-02, 0.00000000000000000e+00, 7.73550383319544441e-03, 0.00000000000000000e+00, 3.54284269148437687e+01, 4.02668994371169486e-01, 2.85329132041171496e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.66020930860664964e-02, 2.41169664914426873e-01, 8.71533200976463973e-02, 1.90522814953202682e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.51782063348062136e-02, 0.00000000000000000e+00, 3.54284269148437687e+01
 5.38418080103434704e+01,-1.44550458023461753e-01, 6.62752173414341006e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.11628437711863704e-02, 6.52211037952175054e-02, 1.64842300623071168e-02, 0.00000000000000000e+00, 7.73275059568955501e-03, 0.00000000000000000e+00, 3.54267120948098793e+01, 4.01920480044271944e-01, 2.85672424310000561e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.65442870137627010e-02, 2.41507486411318500e-01, 8.73818529725206017e-02, 1.91374762102948515e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.52182182533123940e-02, 0.00000000000000000e+00, 3.54267120948098793e+01
 5.38503179710731033e+01,-1.44109655463085989e-01, 6.60071349712477162e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.11279014051532954e-02, 6.49639596362394656e-02, 1.65383017297716546e-02, 0.00000000000000000e+00, 7.72816053098056809e-03, 0.00000000000000000e+00, 3.54238913215494975e+01, 4.00692228368692671e-01, 2.86235282480078845e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.64494499169228520e-02, 2.42061420773004965e-01, 8.77575823511169417e-02, 1.92779865223469821e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.52840041819148047e-02, 0.00000000000000000e+00, 3.54238913215494975e+01
 5.38649751235890619e+01,-1.43345722711428536e-01, 6.55475344102546542e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.10758480609636223e-02, 6.45228186280661919e-02, 1.66311388655622991e-02, 0.00000000000000000e+00, 7.72007886850898349e-03, 0.00000000000000000e+00, 3.54190329555471308e+01, 3.98585561313580583e-01, 2.87199387594803845e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.62867617082273386e-02, 2.43010371815812365e-01, 8.84041481414571950e-02, 1.95210717468771028e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.53972180636606244e-02, 0.00000000000000000e+00, 3.54190329555471308e+01
 5.38796322761050206e+01,-1.42584441538913809e-01, 6.50906263204642510e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.10254720230913428e-02, 6.40839049616839240e-02, 1.67236037023598648e-02, 0.00000000000000000e+00, 7.71177857749718622e-03, 0.00000000000000000e+00, 3.54141745895447571e+01, 3.96490073168380808e-01, 2.88156776003777315e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.61248228972145258e-02, 2.43952873313036112e-01, 8.90499734008273758e-02, 1.97655149714002429e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.55103118891542126e-02, 0.00000000000000000e+00, 3.54141745895447571e+01
 5.38970107883049891e+01,-1.41688125386392860e-01, 6.45523317512250450e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.09650192263264223e-02, 6.35664004911873359e-02, 1.68327521454594807e-02, 0.00000000000000000e+00, 7.70166022484714864e-03, 0.00000000000000000e+00, 3.54084141819381557e+01, 3.94019948698233258e-01, 2.89283271388854568e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.59337580165612833e-02, 2.45062054985824063e-01, 8.98147230532757301e-02, 2.00570954975693994e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.56442436559226135e-02, 0.00000000000000000e+00, 3.54084141819381557e+01
 5.39073805731581999e+01,-1.41554168505758748e-01, 6.42329036584254054e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.05301918930593708e-02, 6.32583984610748384e-02, 1.68974814382402382e-02, 0.00000000000000000e+00, 7.69557684107738046e-03, 0.00000000000000000e+00, 3.54039499307641208e+01, 3.92551453285512553e-01, 2.89951007834891195e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.58222239524545114e-02, 2.45719627101687849e-01, 9.02697804132289311e-02, 2.02319833230349515e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.57240767453847644e-02, 0.00000000000000000e+00, 3.54039499307641208e+01
 5.39144503386279368e+01,-1.41396906422770169e-01, 6.40152786195281320e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.03001193147491676e-02, 6.30488883415212253e-02, 1.69414621378159540e-02, 0.00000000000000000e+00, 7.69139663865397658e-03, 0.00000000000000000e+00, 3.54006227768378636e+01, 3.91551363609018543e-01, 2.90404349847149579e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.57484823032644464e-02, 2.46166108473288986e-01, 9.05795869326961878e-02, 2.03516001219844755e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.57784678882598554e-02, 0.00000000000000000e+00, 3.54006227768378636e+01
 5.39215201040976737e+01,-1.41106061768818930e-01, 6.37978099745855065e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.02041859832273651e-02, 6.28399140322588590e-02, 1.69853547790853321e-02, 0.00000000000000000e+00, 7.68716896611640332e-03, 0.00000000000000000e+00, 3.53972956229116065e+01, 3.90552673012108831e-01, 2.90856154244130305e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.56760777307845514e-02, 2.46611110412081225e-01, 9.08892060708347688e-02, 2.04715275172471754e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58328293266127504e-02, 0.00000000000000000e+00, 3.53972956229116065e+01
 5.39285898695674106e+01,-1.40766207689171419e-01, 6.35807952664080300e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.01580970839760809e-02, 6.26314561171681383e-02, 1.70291592470811631e-02, 0.00000000000000000e+00, 7.68289414249032250e-03, 0.00000000000000000e+00, 3.53939684689853493e+01, 3.89556124887121324e-01, 2.91306422730219394e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.56042624192001445e-02, 2.47054636599324862e-01, 9.11986359718934825e-02, 2.05917648723419160e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.58871607347581337e-02, 0.00000000000000000e+00, 3.53939684689853493e+01
 5.39356596350371476e+01,-1.40420458887546229e-01, 6.33643829025168914e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.01188785009322935e-02, 6.24235064599036882e-02, 1.70728754041684534e-02, 0.00000000000000000e+00, 7.67857262188974439e-03, 0.00000000000000000e+00, 3.53906413150590993e+01, 3.88562094858532603e-01, 2.91755158729064212e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.55326544666781097e-02, 2.47496690832235328e-01, 9.15078746200592985e-02, 2.07123115973671425e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.59414617590913597e-02, 0.00000000000000000e+00, 3.53906413150590993e+01
 5.39427294005068845e+01,-1.40073020197073017e-01, 6.31485827638616770e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.00823366935487435e-02, 6.22160660938722021e-02, 1.71165031216336180e-02, 0.00000000000000000e+00, 7.67420491125404142e-03, 0.00000000000000000e+00, 3.53873141611328421e+01, 3.87570613311390866e-01, 2.92202366684418624e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.54612163224126281e-02, 2.47937276779753246e-01, 9.18169200783990336e-02, 2.08331670852839601e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.59957320597115225e-02, 0.00000000000000000e+00, 3.53873141611328421e+01
 5.39553289824284050e+01,-1.39455501484566563e-01, 6.27655135401819497e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-1.00179918532687928e-02, 6.18476360589901297e-02, 1.71940358712779004e-02, 0.00000000000000000e+00, 7.66630786738534305e-03, 0.00000000000000000e+00, 3.53813845799269586e+01, 3.85809965927851273e-01, 2.92995596101619238e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.53342687985135559e-02, 2.48718850572344607e-01, 9.23672094607557032e-02, 2.10493166144091332e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.60923742282366791e-02, 0.00000000000000000e+00, 3.53813845799269586e+01
 5.39679285643499256e+01,-1.38824450326379079e-01, 6.23843221632930378e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.97026390001831686e-03, 6.14808369531987253e-02, 1.72712867272257695e-02, 0.00000000000000000e+00, 7.65826838268002935e-03, 0.00000000000000000e+00, 3.53754549987210751e+01, 3.84057281204319978e-01, 2.93784010615148972e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.52079305485419949e-02, 2.49495792625828161e-01, 9.29168691683042586e-02, 2.12664412583027269e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.61889159908362133e-02, 0.00000000000000000e+00, 3.53754549987210751e+01
 5.39805281462714461e+01,-1.38173100598351112e-01, 6.20049626538365650e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.94588173145771748e-03, 6.11156754540567171e-02, 1.73482550884074931e-02, 0.00000000000000000e+00, 7.65008913350821371e-03, 0.00000000000000000e+00, 3.53695254175151916e+01, 3.82312460992309699e-01, 2.94567634477343021e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.50822603541658812e-02, 2.50268123394805531e-01, 9.34658891486066234e-02, 2.14845374428572593e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.62853555814907770e-02, 0.00000000000000000e+00, 3.53695254175151916e+01
 5.39931277281929667e+01,-1.37521105659872356e-01, 6.16274847631914091e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.92524302606634379e-03, 6.07521508237587327e-02, 1.74249403749581686e-02, 0.00000000000000000e+00, 7.64177272403066508e-03, 0.00000000000000000e+00, 3.53635958363093081e+01, 3.80575642822467419e-01, 2.95346491074179540e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.49570819797960786e-02, 2.51035863506145596e-01, 9.40142594790692870e-02, 2.17036016039090680e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.63816912564660189e-02, 0.00000000000000000e+00, 3.53635958363093081e+01
 5.40057273101144872e+01,-1.37135933034640972e-01, 6.12518974425393659e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.64033908716421806e-03, 6.03897502180570367e-02, 1.75012319425260354e-02, 0.00000000000000000e+00, 7.63339251868258746e-03, 0.00000000000000000e+00, 3.53569408134487730e+01, 3.78845395948630481e-01, 2.96120603660387838e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.48337908484038297e-02, 2.51799030545572622e-01, 9.45614159833905593e-02, 2.19236295120574277e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.64779217279162199e-02, 0.00000000000000000e+00, 3.53569408134487730e+01
 5.40183268920360078e+01,-1.36863018391431668e-01, 6.08774902771481441e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.24494238585626960e-03, 6.00283988042571437e-02, 1.75771057700287725e-02, 0.00000000000000000e+00, 7.62496592585402456e-03, 0.00000000000000000e+00, 3.53494153239763094e+01, 3.77119609145524837e-01, 2.96889991517258034e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.47144704147375957e-02, 2.52557638765832648e-01, 9.51072326063245044e-02, 2.21446161743179895e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.65740462253009604e-02, 0.00000000000000000e+00, 3.53494153239763094e+01
 5.40264623359236467e+01,-1.36484389302008013e-01, 6.06360323842516369e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.19301544778994284e-03, 5.97959716508404959e-02, 1.76259449202562923e-02, 0.00000000000000000e+00, 7.61945579444971155e-03, 0.00000000000000000e+00, 3.53445561788307359e+01, 3.76007722373541298e-01, 2.97384274524650716e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.46394557963253941e-02, 2.53045050724761744e-01, 9.54593006278525447e-02, 2.22878125227639751e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.66360563009268353e-02, 0.00000000000000000e+00, 3.53445561788307359e+01
 5.40345977798112855e+01,-1.36069061433675143e-01, 6.03952376046317518e-02,-0.00000000000000000e+00, 0.00000000000000000e+00,-9.17895024999415554e-03, 5.95642174339439112e-02, 1.76746646983273921e-02, 0.00000000000000000e+00, 7.61389194676613014e-03, 0.00000000000000000e+00, 3.53396970336851552e+01, 3.74898829240196851e-01, 2.97876596089579782e-01, 0.00000000000000000e+00, 0.00000000000000000e+00, 3.45649457096817783e-02, 2.53530574184521518e-01, 9.58110823727294780e-02, 2.24314056421921239e-02, 0.00000000000000000e+00, 0.00000000000000000e+00, 0.00000000000000000e+00, 1.66980213767963549e-02, 0.00000000000000000e+00, 3.53396970336851552e+01
